Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 26/09/2017		Session Time: 4:01:32 PM
Start Time: 00:00:00.000		End Time: 00:01:01.188

EEG-C,EEG-D
11.621,23.088
8.505,16.225
3.004,-1.514
-3.614,-6.802
-8.444,0.064
-11.675,9.039
-9.121,4.877
-2.544,-12.163
-1.578,-25.162
-5.638,-18.535
-7.161,-0.548
-5.881,5.265
-6.539,0.155
-9.178,-4.525
-7.166,-0.672
-2.585,9.634
-3.675,5.142
-7.161,-1.381
-6.089,10.383
-3.413,8.774
-2.117,-15.614
-1.637,-20.154
-3.344,-6.186
-5.459,-3.064
-6.749,-15.484
-4.088,-18.319
3.856,-1.519
6.336,12.479
4.537,13.774
3.211,4.385
0.561,-0.287
-4.848,-6.969
-5.361,-21.466
1.086,-22.415
10.215,-4.360
17.327,15.809
13.268,16.880
3.749,3.164
-2.204,-5.346
-1.557,1.434
1.248,-0.914
-1.015,-11.780
-4.391,-1.614
-5.192,9.937
-2.581,7.391
-4.076,-2.038
-6.540,-6.725
0.209,3.298
7.931,9.172
3.669,-0.720
-2.796,-12.252
-2.942,-9.527
2.449,7.017
4.502,13.512
2.377,3.424
-0.413,-1.128
-0.014,-2.652
1.494,-1.654
-1.065,2.675
-0.907,9.092
4.644,14.607
3.308,5.613
-2.274,-11.723
0.378,-15.561
4.713,-12.147
-0.569,-17.570
-4.167,-15.821
4.052,0.955
8.510,12.393
4.898,3.351
-0.579,-8.535
-4.010,0.987
-5.977,11.992
-4.638,10.414
-1.660,3.660
0.084,-1.960
-1.622,-5.370
-2.971,-1.154
3.731,8.045
5.492,18.274
3.869,22.429
6.021,18.859
4.952,2.313
2.763,-10.864
2.254,-3.422
-1.495,9.043
-6.743,7.580
-3.275,-3.686
2.853,-14.623
2.296,-18.129
-1.599,-7.907
-2.042,-2.418
-3.210,-6.690
-9.128,-3.737
-11.955,6.640
-8.650,13.649
-4.793,3.618
-0.398,-4.411
1.181,4.849
-4.480,0.911
-9.454,-18.300
-1.891,-9.616
7.589,12.424
1.786,4.347
-6.759,-5.733
-6.649,-1.243
-3.625,3.942
-5.922,-0.432
-13.034,-14.155
-16.564,-23.004
-10.373,-10.151
-2.913,3.033
-3.528,7.099
-3.482,6.610
0.961,9.361
-3.519,3.282
-13.085,-15.621
-10.066,-20.198
-1.016,-0.201
0.492,10.909
-0.767,2.559
1.567,-2.422
-0.678,4.482
-7.903,3.468
-5.735,-6.880
5.605,-11.881
9.120,-7.067
3.137,0.986
-1.232,-1.774
0.645,-8.965
2.224,-6.925
4.340,1.855
6.708,9.855
4.978,12.723
-2.420,6.122
-9.581,-5.820
-13.304,-14.882
-11.677,-14.606
-5.935,-1.965
-2.704,3.178
-1.293,-4.813
-0.347,-14.681
-3.083,-19.934
-2.722,-13.289
3.617,1.357
5.883,7.269
1.087,3.121
-0.439,3.679
0.115,-1.336
-1.910,-5.816
-4.206,-2.973
-2.216,6.072
-0.882,9.113
-4.946,-1.185
-9.255,-13.734
-6.797,-1.012
0.671,24.557
3.179,20.287
1.424,3.906
-0.011,6.739
-2.928,3.637
-8.062,-20.346
-4.311,-28.422
3.490,-7.446
1.450,6.389
-1.778,7.132
0.254,5.531
-0.395,-1.777
-5.064,-12.856
-4.755,-15.128
0.789,-1.465
1.578,11.953
-1.204,14.412
0.635,11.424
2.694,2.221
0.394,-11.980
1.266,-7.269
4.130,11.445
1.796,12.441
-0.790,-2.624
3.040,0.887
4.374,6.738
0.399,-2.432
-2.639,-5.984
-0.070,-5.297
4.149,-9.221
1.255,-10.195
-5.082,-3.425
-0.695,16.168
6.776,28.113
6.672,21.555
4.605,15.427
2.794,9.215
-1.658,-1.632
-5.515,-11.471
1.822,1.743
12.988,15.743
15.172,5.903
9.233,-4.492
5.675,4.069
7.080,11.690
7.600,-1.054
7.852,-4.193
6.199,1.541
2.496,-10.804
0.458,-19.209
-1.863,-14.360
-1.044,-4.963
-0.294,-0.834
-1.840,-4.374
-1.006,-6.911
-1.425,-0.159
-2.717,2.822
-2.043,4.918
5.890,13.892
13.607,10.438
8.690,3.479
-0.326,10.135
3.300,14.085
10.746,7.195
5.901,4.029
-4.117,0.297
-7.230,-4.134
-2.492,3.087
-0.428,19.511
-2.481,22.413
-2.044,9.256
1.997,2.540
4.733,7.851
1.912,7.800
-4.395,8.861
-3.549,18.783
0.325,13.324
0.642,-18.906
2.656,-21.696
3.542,-1.422
1.006,-10.293
