Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 26/09/2017		Session Time: 4:12:59 PM
Start Time: 00:00:00.000		End Time: 00:01:02.625

EEG-C,EEG-D
11.132,9.549
9.588,23.672
3.835,12.312
1.491,-12.536
4.715,-6.092
4.068,6.288
0.756,-4.071
1.330,-9.424
3.718,1.826
2.659,5.185
-2.792,-11.983
-6.656,-21.829
-2.701,-2.518
0.615,10.110
0.052,-7.491
0.923,-17.442
1.830,-4.059
-5.233,-0.656
-10.327,1.423
-5.120,12.660
1.239,18.343
0.624,2.879
-3.720,-14.562
-2.807,-6.805
-0.569,3.803
-1.180,-1.263
0.033,-10.902
4.286,-12.913
8.746,-13.515
8.768,-8.436
8.036,4.569
6.560,9.449
4.940,4.569
7.109,-0.815
8.142,-1.404
4.851,9.526
1.839,7.154
4.825,4.730
8.849,1.512
5.951,-6.283
1.868,-8.481
2.130,-1.378
4.864,13.233
8.383,19.918
8.280,10.914
6.280,2.487
6.323,-3.259
4.441,-13.900
-2.344,-19.174
-3.372,-1.654
1.894,6.724
3.037,-9.428
-3.425,-18.452
-4.602,-6.974
0.511,2.430
4.210,8.071
5.086,13.259
1.951,11.069
0.869,9.830
-2.068,-4.330
-6.549,-20.319
-6.539,-12.560
-6.263,11.603
-7.778,27.733
-9.277,10.432
-7.868,-14.474
-5.274,-16.895
-1.753,-0.329
2.188,4.417
3.844,-8.028
-3.403,-17.593
-11.108,-4.684
-5.471,8.976
4.856,-3.066
5.757,-16.131
4.541,2.689
6.883,22.458
4.611,5.547
-2.702,-16.282
-5.600,-9.723
-3.687,-1.049
-1.623,-8.412
-1.908,-13.695
-0.568,-3.716
3.004,15.452
2.197,27.226
-0.717,20.234
-1.994,-3.621
-2.942,-15.511
-4.115,-12.125
-4.725,-12.212
-8.225,-23.216
-14.165,-26.112
-12.440,-11.456
-3.456,2.311
2.688,5.101
-0.472,2.389
-3.486,2.641
-2.479,1.259
-0.269,3.957
1.303,1.663
-0.673,-8.075
-1.000,-10.638
-0.269,-8.004
-0.029,-3.943
0.509,1.920
-2.283,7.018
-5.991,8.282
-7.921,2.143
-7.871,-1.944
-8.703,-7.877
-10.206,-7.546
-6.108,1.726
-0.415,4.961
-1.677,-8.285
-5.874,-21.760
-3.332,-14.175
6.131,7.369
11.279,11.116
5.880,3.965
-3.916,0.323
-4.288,3.770
6.199,15.624
7.627,11.797
0.381,4.720
-2.573,5.279
0.932,7.886
9.674,11.031
12.234,1.043
5.226,-9.839
-0.860,-2.377
-1.904,3.716
-1.049,-1.947
0.419,-4.267
0.190,2.672
0.081,7.344
3.700,7.243
7.656,10.815
5.648,6.546
0.491,0.527
1.064,1.049
7.212,-0.693
5.054,-10.532
-0.053,-11.960
4.583,1.154
11.957,16.486
9.162,20.409
-1.583,7.134
-6.094,9.081
-3.233,17.336
-1.083,9.608
-2.856,-1.584
-4.133,-7.642
-0.314,-2.028
1.317,-0.374
-6.105,-14.051
-8.921,-20.715
-5.000,-10.008
-7.142,-3.137
-11.343,0.501
-5.081,16.103
4.835,23.115
2.754,10.248
-8.832,-6.177
-12.266,-5.328
-5.981,9.482
-1.350,14.809
-3.376,3.943
-10.237,-3.720
-11.287,-3.707
-4.800,-2.454
-2.152,-6.947
-5.418,-6.432
-4.232,1.278
0.002,-2.080
-0.550,-16.721
-2.151,-16.169
-5.917,-6.899
-9.085,-3.325
-8.345,3.818
-8.327,7.902
-12.405,-0.613
-13.806,-2.926
-8.646,-0.172
-4.969,-5.385
-6.196,-6.250
-9.111,-3.625
-10.212,1.366
-7.428,4.980
-5.845,0.472
-6.003,3.700
-6.332,-5.651
-4.926,-20.640
-1.242,-20.095
-0.729,-6.323
-7.896,8.136
-11.280,17.501
-5.256,15.837
-1.506,11.942
-2.593,13.303
-4.491,4.770
-4.641,-4.865
-4.097,0.147
-5.461,3.283
-3.845,1.426
-1.435,0.034
-4.100,-3.385
-7.587,2.582
-6.064,17.241
-1.136,18.336
1.924,3.790
-2.660,-18.026
-3.331,-14.237
-0.001,5.523
-1.593,6.211
-1.862,-0.910
4.313,4.941
11.323,15.962
12.918,16.672
8.153,1.724
2.200,-11.702
0.166,-12.350
3.128,-4.579
6.367,0.338
6.232,-4.030
3.955,-2.492
4.719,9.535
4.534,16.123
-0.188,4.941
-5.497,-14.898
-4.896,-18.963
2.337,-5.971
5.020,-2.560
1.834,-11.818
3.309,-10.500
8.487,-1.482
9.407,5.344
3.416,7.105
-1.238,-6.455
0.718,-9.298
0.997,3.711
1.053,3.059
2.648,-13.800
4.307,-21.224
6.304,-9.600
12.247,12.263
13.160,15.098
8.162,3.330
7.206,7.262
6.392,0.657
2.619,-14.503
2.533,-21.053
3.415,-16.448
2.131,-5.640
1.357,9.129
0.120,19.708
-1.107,14.121
0.523,7.884
4.279,4.728
3.923,-6.026
-1.292,-18.077
-0.634,-6.250
2.274,6.243
-0.590,-1.860
-0.907,-0.019
3.573,5.186
4.578,-5.621
1.196,-10.473
-1.977,0.253
-3.696,10.462
-2.505,9.224
-0.888,5.313
-4.905,-3.563
-9.727,-16.220
-12.177,-19.456
-11.405,-8.922
-8.660,8.995
-4.620,11.386
-2.334,-6.308
-2.003,-12.669
-3.732,0.188
-2.288,6.361
3.246,3.293
4.666,8.851
0.026,8.257
-1.574,-6.097
-1.606,-9.255
-3.864,2.325
-0.503,14.826
5.559,21.048
3.344,12.160
-2.802,-4.314
-5.963,-9.787
-6.474,-4.470
-6.820,-5.879
-4.021,-7.611
-1.894,5.047
-5.325,10.889
-7.163,4.049
-6.698,0.287
-7.749,-2.175
-8.846,-9.110
-7.059,-9.546
-6.834,4.050
-5.462,13.061
0.842,13.555
5.113,17.378
-3.314,7.093
-10.372,-10.273
-5.296,0.366
-2.552,8.047
-4.686,-9.176
-4.923,-19.778
-4.889,-7.208
-4.986,6.130
-1.765,3.868
2.734,-1.521
1.304,-6.219
1.438,4.040
4.692,8.668
4.085,-3.381
-1.219,-5.938
-6.034,4.783
-3.884,4.779
4.766,-2.486
9.932,3.444
7.037,6.250
4.451,-1.337
6.481,-5.623
6.152,-3.865
0.765,-3.394
-1.997,5.778
-0.166,14.534
1.877,8.010
2.680,-4.844
2.291,-6.232
2.226,-0.718
5.609,-2.540
10.694,-1.009
10.671,1.164
6.857,3.950
5.344,0.763
7.477,-0.550
6.720,-2.380
3.426,-8.343
2.143,-2.787
5.362,17.779
9.065,26.687
7.682,16.904
0.241,1.273
-5.669,-7.640
-3.450,-9.462
4.437,-6.957
9.071,-4.872
9.679,2.914
6.873,10.613
4.286,3.499
3.422,-8.065
2.479,1.743
1.672,15.565
1.626,7.447
0.551,-11.091
0.890,-6.061
2.635,10.442
1.296,10.223
-1.254,1.475
0.550,4.804
1.352,10.377
2.646,8.293
