Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 26/09/2017		Session Time: 4:15:59 PM
Start Time: 00:00:00.000		End Time: 00:01:03.375

EEG-C,EEG-D
5.707,13.405
1.558,4.871
4.523,13.459
8.288,15.142
3.892,2.951
-2.278,-2.044
-3.483,9.054
-3.399,18.095
0.585,10.954
8.602,12.641
14.751,18.146
10.825,16.321
0.868,8.439
-1.236,0.980
2.935,-6.697
0.179,-14.854
-4.175,-8.259
2.521,6.065
8.622,3.900
1.318,-5.722
-10.026,-9.074
-11.617,-7.309
-4.427,-2.527
1.304,0.180
-0.683,0.651
-6.467,7.384
-8.516,7.069
-4.859,-7.857
0.823,-8.772
4.025,8.378
5.008,12.123
1.751,1.820
-4.245,-1.589
-5.016,-1.411
2.566,1.907
7.077,-3.241
5.213,-7.043
0.966,-2.091
0.191,5.034
0.006,2.183
-3.076,-7.647
-4.970,-11.566
-0.371,-5.372
2.855,4.711
0.780,20.366
-2.177,11.691
-4.924,-19.340
-7.160,-25.125
-7.661,4.173
-8.065,13.599
-8.353,-7.677
-5.649,-16.661
-0.847,-9.942
-2.844,-8.285
-4.718,-7.290
4.793,7.018
12.616,11.015
9.173,10.470
-1.060,5.001
-8.914,-7.708
-11.344,-13.672
-9.502,-2.254
-3.767,16.516
-0.252,9.782
-2.411,-10.230
-2.083,-14.573
-0.595,-9.346
2.009,2.447
4.486,10.658
3.057,7.546
-1.064,-1.965
-1.021,-1.752
5.853,5.405
10.742,4.987
6.736,1.602
-1.345,1.139
-5.115,5.922
-0.363,10.039
4.370,-6.826
5.572,-19.281
4.568,-4.488
1.243,10.965
-8.655,4.011
-14.135,-2.415
-6.814,7.235
-0.698,2.672
-3.673,-6.332
-7.789,-2.137
-7.233,-5.189
-5.821,-12.750
-5.367,-5.754
-2.631,4.025
-4.601,-4.980
-10.254,-16.835
-11.431,-16.500
-7.794,-7.712
-2.723,4.328
0.499,14.402
-0.791,14.397
-5.954,0.170
-7.117,-12.233
-1.328,-15.721
2.675,-20.634
4.045,-11.069
5.723,3.297
7.978,5.926
5.784,-4.303
0.652,-19.348
-1.603,-20.818
-0.842,-5.497
-0.341,4.389
1.002,1.095
5.795,8.996
9.697,23.781
5.932,21.683
-1.110,6.173
-3.103,-7.908
0.335,3.393
6.832,18.375
5.963,7.340
-4.334,-10.773
-7.748,-1.236
-5.093,10.485
-4.327,-4.605
-2.683,-17.131
1.679,-10.121
6.806,1.185
7.266,5.277
1.440,1.243
1.969,9.333
9.088,13.462
7.672,1.082
1.245,-9.748
-2.679,-9.649
-3.776,-7.692
-2.998,-4.699
-1.568,12.448
-0.717,15.950
-0.615,-3.628
2.368,-10.940
7.765,5.707
9.148,17.123
3.443,9.432
-0.231,-13.240
1.965,-17.730
1.291,1.519
-1.333,6.099
-0.099,-5.499
3.240,3.805
3.719,23.165
0.202,10.200
-0.758,-4.736
0.985,9.060
-0.179,25.607
-3.094,12.567
-2.641,-16.569
0.059,-11.063
-1.544,13.082
-3.880,18.594
-2.702,7.430
-1.935,5.840
-2.042,11.230
-3.579,-1.571
-5.574,-22.290
-7.212,-6.246
-7.041,16.782
-5.685,3.583
-4.481,-13.303
-0.791,-10.541
-2.663,2.286
-8.242,0.883
-9.343,-8.138
-6.635,1.108
-4.493,-8.044
-6.287,-32.017
-7.966,-24.724
-3.272,4.577
0.014,2.810
-2.495,-8.081
-4.687,-1.391
-7.073,0.504
-12.508,-5.057
-12.490,2.893
-8.581,20.478
-8.796,23.855
-8.486,23.849
-4.317,15.156
-2.425,-2.734
-5.858,-19.131
-5.409,-11.216
1.629,11.996
2.997,10.048
-2.029,-14.220
0.132,-12.218
4.356,1.090
3.810,-5.526
1.170,-20.400
-1.708,-13.685
-1.675,8.981
1.199,8.929
2.862,-7.738
0.296,-0.379
-2.035,26.288
-1.179,33.261
0.482,20.218
-0.408,0.230
0.186,-7.969
6.830,6.293
4.856,-4.440
-4.957,-35.836
-5.772,-26.565
-0.603,7.236
1.909,19.718
-0.900,3.794
-0.555,-5.466
7.174,4.902
11.319,0.763
7.932,-14.316
1.450,-11.823
1.691,8.220
4.972,17.305
5.660,5.358
7.590,-12.274
13.702,-17.099
15.661,2.374
9.031,9.766
2.475,-5.741
0.516,-17.861
4.918,-5.518
6.012,5.956
4.006,12.983
4.556,18.828
1.909,7.110
-0.181,-5.114
3.201,-5.772
6.163,-9.693
6.890,-11.145
4.883,2.402
-2.304,7.726
-7.470,-8.172
-0.760,-6.209
7.983,9.492
4.900,-0.440
1.729,-18.676
5.733,-10.870
6.615,11.170
3.498,22.619
4.339,19.197
6.852,14.488
10.848,23.986
10.362,22.596
4.684,-2.194
3.950,-13.701
4.319,0.414
3.994,7.323
9.087,-1.758
11.361,-5.014
4.812,6.065
1.129,13.568
4.329,5.972
3.809,-6.309
3.957,-9.936
7.804,-4.369
7.276,5.252
6.013,21.835
1.423,17.469
-5.239,-6.065
-5.485,-8.884
-0.230,4.652
1.934,13.135
-5.017,13.362
-11.325,4.075
-8.514,-8.111
-4.663,-2.795
-7.397,-2.085
-8.748,-15.439
-6.476,-25.395
-3.047,-18.176
0.829,1.242
1.718,-3.957
3.543,-12.363
2.086,-2.671
-1.322,8.783
1.987,10.359
6.372,2.489
4.086,-5.664
3.070,4.553
6.653,26.086
8.710,23.710
11.706,7.720
12.820,6.434
8.970,19.624
4.204,20.545
-2.004,-0.316
-5.140,-14.384
-2.851,-11.233
-2.410,-0.719
-2.841,12.705
-5.892,9.671
-8.804,-8.982
-6.143,-15.812
-3.388,-10.240
-4.329,-12.186
-6.818,-7.939
-5.690,11.109
-5.262,22.946
-9.377,6.503
-8.768,-18.504
-4.769,-20.791
-6.165,-8.290
-6.664,-1.555
-3.230,5.552
1.119,8.803
3.172,-0.963
2.112,-6.410
1.586,3.380
1.954,12.026
1.909,11.008
-0.377,19.375
-0.165,24.754
-1.840,9.969
-3.019,7.458
-2.052,12.425
-2.759,-3.019
-3.213,-6.890
-2.237,5.204
1.509,13.779
4.155,11.787
3.873,2.096
2.954,7.822
1.932,22.509
-0.652,16.729
-3.682,-1.433
-6.457,-3.629
-9.344,2.711
-8.464,0.106
-7.510,-1.279
-6.005,4.923
-2.754,11.734
-3.181,4.951
-10.902,-16.768
-15.002,-26.150
-12.203,-10.822
-5.589,7.397
0.106,1.476
-1.465,-3.402
-7.501,-12.202
-7.377,-23.730
-2.105,-16.687
1.454,1.914
1.942,-0.248
0.757,-17.993
-1.166,-13.909
-2.586,4.231
-4.361,-4.894
-3.096,-27.528
1.554,-26.544
3.165,-7.960
0.547,-3.084
-0.491,-2.140
1.078,8.735
0.681,8.228
-0.041,-11.483
2.710,-12.475
3.664,-15.551
3.311,-19.170
4.845,3.314
3.528,15.141
-2.292,2.351
-5.164,-15.588
-3.990,-21.675
-2.309,-7.438
1.157,8.805
3.900,8.598
1.419,-13.117
0.859,-11.520
1.053,7.921
-0.702,-8.126
-3.016,-38.789
-3.071,-29.066
1.560,6.014
5.667,19.345
4.490,4.536
-1.565,-12.082
-6.441,-21.549
-4.822,-11.050
-1.846,5.606
1.942,16.402
6.509,26.201
4.772,7.524
-1.880,-22.121
-0.514,-18.158
6.619,2.243
8.330,3.491
3.947,-5.695
-1.408,-4.076
-3.351,-6.743
2.819,-21.226
9.669,-20.292
10.940,7.235
8.768,21.541
4.922,3.526
-0.051,-21.767
-3.743,-20.245
-1.998,8.534
1.695,24.749
-0.903,4.306
-9.468,-17.514
-11.926,-11.887
-5.659,-0.220
-0.921,0.706
-0.283,0.378
-0.754,-7.458
-2.692,-14.177
-3.339,2.500
-3.878,20.113
-7.163,6.778
-9.899,-20.491
-10.057,-20.898
-9.008,-1.539
-5.849,2.144
-2.746,0.252
-3.061,0.663
-5.100,8.029
-6.412,5.874
-4.004,-3.509
0.469,-9.803
4.033,1.514
1.652,15.874
-4.226,10.772
-8.145,-14.980
-3.540,-17.622
1.757,3.936
-0.791,9.792
-1.558,-7.113
2.783,-14.706
5.665,6.039
3.311,24.963
0.221,17.849
0.892,-2.108
3.246,-9.533
3.914,-4.031
1.925,6.777
3.080,15.120
8.232,24.438
8.200,15.698
4.279,-1.710
5.434,-5.430
8.745,-0.719
8.194,8.605
3.575,10.655
-1.778,0.072
-0.534,0.468
5.859,4.797
8.131,-0.065
5.722,2.113
3.603,1.797
3.749,-3.171
4.317,-7.288
5.354,0.768
5.884,8.817
4.072,4.015
2.307,7.770
2.991,4.381
0.913,-4.220
-2.556,-5.384
-2.561,-2.478
2.930,1.933
5.602,12.997
2.622,20.546
-0.085,2.113
1.699,-19.497
0.380,-10.777
-2.747,10.028
-1.076,14.824
8.692,9.845
13.696,8.205
4.854,5.450
-2.168,-13.410
-2.816,-31.046
-1.775,-20.965
-1.162,7.548
-2.683,26.590
-5.177,20.529
-5.226,-2.117
-5.848,-11.152
-5.085,7.137
-3.524,11.704
-2.630,-10.631
-1.431,-22.741
0.327,-3.523
1.282,5.979
-0.122,-6.690
0.313,-10.263
-0.165,1.627
-1.954,15.054
-1.843,9.264
1.365,0.355
4.329,-0.317
1.876,-7.482
-4.914,-12.786
-4.370,-2.105
1.079,11.156
2.072,12.970
-2.405,7.994
-2.303,2.191
0.621,-5.698
-1.891,-17.625
-7.054,-13.945
-8.005,6.516
-1.935,15.434
-0.833,5.781
-8.416,-13.279
-11.168,-29.088
-3.424,-19.969
0.423,4.113
-1.350,12.873
0.015,7.485
3.487,9.716
3.139,18.514
2.438,12.186
-0.472,-10.180
-0.326,-13.164
3.374,-1.577
4.474,5.115
0.091,-0.961
-2.600,-9.238
-0.185,-1.891
5.393,17.753
7.532,2.810
4.081,-23.157
2.632,-20.448
0.861,-3.498
-4.478,3.369
-4.422,6.850
1.876,10.326
2.282,6.191
-0.171,3.479
1.472,9.313
5.103,6.439
4.421,1.850
0.247,2.753
2.524,6.433
8.266,11.968
7.661,4.495
8.254,1.361
12.634,11.596
12.771,11.887
5.093,-12.371
-0.372,-10.996
4.892,23.612
10.151,28.747
9.961,19.493
7.891,21.783
4.032,9.829
0.283,-13.117
0.620,-19.434
1.219,0.624
3.948,17.090
5.710,6.208
3.414,-5.749
0.799,-4.193
1.506,0.876
2.113,4.133
3.781,5.776
5.575,4.534
1.476,2.006
-2.506,1.912
-0.774,-1.891
4.284,-4.326
7.860,-2.442
6.169,-0.984
1.639,-9.686
-2.214,-32.904
-7.655,-46.362
-11.926,-21.767
-8.203,10.901
-2.247,18.324
-2.146,12.041
-4.831,-0.771
-3.395,-4.321
2.026,1.026
5.409,-2.543
4.848,-12.829
1.896,-2.611
-2.468,14.812
-2.831,5.278
-1.066,-8.697
3.345,-6.361
9.489,13.294
8.251,14.319
3.899,-5.612
3.281,-13.060
-0.222,-9.785
-5.140,-4.647
-6.289,3.141
-7.965,0.667
-11.011,-4.897
-11.426,1.331
-8.089,5.827
-5.229,-0.289
-3.925,4.083
-7.093,19.460
-12.291,18.268
-10.628,-2.565
-4.815,-2.308
-4.846,-1.465
-8.146,-19.092
-5.766,-18.433
-1.893,-5.181
-2.904,0.413
-6.622,5.605
-8.893,9.046
-6.976,12.779
-2.523,4.918
-0.157,-2.889
-1.375,5.443
-5.036,13.812
-3.624,7.617
2.237,5.552
4.491,13.718
2.664,3.929
3.112,-6.899
5.417,-8.863
5.598,0.317
8.307,11.890
15.675,8.180
16.613,-5.199
7.899,-24.175
1.775,-19.523
-2.807,-12.509
-7.236,-24.737
0.695,-19.147
12.420,13.448
10.830,28.787
-0.013,7.807
-4.031,-8.319
-1.802,-6.680
-2.388,-5.721
-3.418,-1.195
-1.174,11.192
2.288,13.646
1.078,2.117
-0.092,4.623
2.094,6.175
1.015,-10.588
0.359,-14.686
4.723,-4.910
7.723,-0.640
6.742,-5.290
3.583,-4.113
-1.351,1.061
-2.868,1.513
2.236,-1.341
5.028,4.303
3.827,14.499
1.301,1.218
-0.804,-12.380
-3.367,-3.415
-3.250,2.505
2.207,-3.219
6.496,-7.219
6.871,-2.014
5.962,7.226
2.652,14.653
-0.878,8.788
1.402,-3.310
