Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 26/09/2017		Session Time: 3:50:39 PM
Start Time: 00:00:00.000		End Time: 00:01:00.938

EEG-C,EEG-D
-4.996,3.460
3.216,19.817
6.112,17.905
2.378,-11.130
1.793,-22.796
4.072,-13.296
5.685,0.660
6.142,8.716
5.318,6.280
2.748,4.403
3.968,15.580
6.187,17.240
3.321,0.295
1.368,-7.725
8.195,0.360
13.315,4.615
9.163,-4.544
6.955,-10.587
10.155,-2.507
13.073,6.105
12.241,3.895
4.720,-4.760
1.383,0.265
5.445,16.824
1.705,16.093
-2.649,3.485
4.046,5.713
8.625,11.749
4.780,11.425
1.922,14.297
2.126,5.161
5.066,-6.718
9.350,10.490
6.730,19.406
2.541,13.227
4.673,8.456
3.491,-0.934
-1.537,-10.336
3.028,-6.049
9.118,9.870
7.234,9.756
3.184,4.041
3.679,9.152
3.565,16.701
-1.515,14.367
-5.216,13.502
-0.939,21.596
2.111,22.801
-2.333,0.655
-5.928,-13.335
-2.539,-2.626
1.493,5.018
-1.652,5.132
-6.681,-1.815
-6.614,-19.678
-3.075,-24.500
2.468,0.392
1.100,14.760
-7.069,-9.487
-14.430,-21.563
-10.768,-3.399
-0.981,3.104
2.026,-13.560
-1.604,-26.104
-3.042,-18.110
-0.537,-5.778
-3.444,-2.661
-9.922,-5.127
-6.997,-1.983
1.156,7.200
6.353,12.239
4.338,-3.206
-3.551,-22.694
-4.643,-21.712
1.487,-4.543
2.557,14.699
-2.484,13.927
-4.915,1.932
-5.655,-10.965
-4.809,-8.344
1.037,3.245
-2.393,-17.483
-14.751,-35.307
-18.282,-10.957
-8.558,18.613
0.520,18.306
-2.621,-4.406
-4.747,-0.905
6.410,13.228
10.854,-5.315
1.334,-36.084
-5.928,-29.747
0.296,10.751
10.496,33.388
10.849,19.020
5.336,-9.528
4.337,-14.876
5.541,-0.654
5.439,8.717
6.329,14.913
6.465,12.331
6.350,-7.012
9.095,-5.096
6.424,1.227
-1.808,-7.620
-3.982,-5.163
-0.770,2.200
-0.468,-2.127
-3.663,-6.290
-5.969,-5.116
-9.188,-2.102
-6.670,0.518
2.592,1.637
3.340,2.459
-3.718,6.012
-4.207,9.464
-0.410,7.033
-2.855,-0.913
-5.156,-2.320
-0.797,-6.471
1.496,-1.958
-2.781,4.392
-8.318,-10.855
-6.710,-30.483
-1.032,-22.959
1.003,0.771
