Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 26/09/2017		Session Time: 3:44:27 PM
Start Time: 00:00:00.000		End Time: 00:01:01.563

EEG-C,EEG-D
19.545,18.714
14.247,17.805
6.082,7.506
-2.428,-5.232
-9.252,-25.948
-7.980,-28.874
0.122,-9.574
-1.080,-16.779
-14.038,-39.489
-16.240,-22.327
-8.256,4.870
-8.731,-2.699
-12.369,-16.320
-11.147,-20.346
-8.072,-24.457
-5.144,-17.142
-4.913,2.958
-5.215,9.877
-4.223,6.219
-1.221,10.268
3.547,12.955
2.620,-6.298
-1.141,-16.271
-1.896,-7.602
-0.988,-3.568
-0.610,-4.085
0.166,3.864
2.956,15.197
6.621,28.456
6.049,39.323
-1.768,20.265
-11.199,-11.663
-14.440,-19.488
-10.795,-1.178
-4.568,21.981
-3.491,23.952
-8.163,8.271
-8.910,1.072
-6.294,-4.532
-5.935,-10.253
-5.046,3.006
-3.486,24.440
-9.426,19.423
-15.529,-1.976
-11.999,-9.370
-5.546,-3.453
-3.525,0.665
-3.807,3.307
-4.989,2.891
-5.730,1.240
-7.153,-1.675
-6.223,-1.163
1.874,2.139
6.070,2.649
1.286,-0.475
-3.647,-7.349
-0.371,-7.941
3.722,1.098
3.000,5.953
1.687,5.492
-1.809,5.589
-6.586,-0.364
-6.628,-6.546
-2.639,-8.095
-0.693,-8.468
-1.442,-2.244
-0.588,11.667
-2.912,10.631
-6.478,0.913
-5.390,1.582
-3.543,-10.696
-6.566,-30.740
-10.267,-24.526
-10.592,-0.448
-8.656,4.949
-3.459,-6.691
2.346,-8.847
0.830,-0.966
-0.563,2.770
0.072,1.057
-0.033,5.709
-0.733,7.723
0.503,-0.854
4.042,1.988
4.439,10.035
-1.745,12.349
-5.133,11.596
-5.775,1.729
-6.045,-4.835
-4.859,0.782
-1.473,4.841
3.007,13.015
4.653,9.275
2.768,-15.997
3.338,-22.359
5.096,-2.575
4.552,10.619
-0.071,-0.054
-3.297,-7.806
