Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 25/09/2017		Session Time: 8:34:47 PM
Start Time: 00:00:00.000		End Time: 00:01:01.813

EEG-C,EEG-D
-2.823,-11.065
-5.083,-9.995
-3.796,-7.715
-2.261,-6.922
-2.944,-4.669
-3.873,-0.727
-4.313,-0.406
-4.095,1.154
-3.191,2.852
-4.295,1.997
-6.129,-4.173
-4.303,-9.623
-0.474,-3.460
1.062,-2.410
2.223,-11.818
1.984,-14.043
1.106,-10.098
1.049,-10.192
0.960,-9.964
1.828,-4.336
0.592,-1.086
-3.168,-2.948
-6.809,-5.491
-7.230,-4.685
-5.573,-3.753
-1.762,1.192
2.599,10.205
5.204,10.387
4.217,1.949
0.799,4.452
1.050,9.354
4.023,7.222
6.401,7.075
8.565,13.232
6.269,11.300
0.921,-0.231
0.014,-3.057
4.108,4.007
6.805,4.307
6.725,-5.342
5.931,-5.987
4.586,5.193
0.922,7.637
-5.057,0.110
-7.936,-3.870
-5.358,-2.782
-2.032,-2.944
-2.313,-3.034
-5.035,-1.736
-6.169,-0.377
-1.158,5.201
5.420,14.260
6.328,15.630
2.507,7.821
-0.469,4.890
-1.810,6.390
-1.801,5.203
1.244,4.664
4.514,4.637
6.405,1.067
7.649,-2.314
5.968,-2.701
1.757,-2.869
-4.663,-2.883
-8.127,0.478
-4.524,6.421
-2.212,4.924
-1.554,-1.435
2.282,-2.098
6.511,3.958
5.127,8.989
-1.068,6.380
-3.513,2.789
-1.510,0.994
0.216,1.075
1.213,5.573
0.094,4.967
-1.016,-0.898
-0.524,0.056
1.914,7.105
5.013,12.521
5.805,9.659
6.900,2.404
7.899,3.051
4.191,7.175
-2.419,2.476
-5.333,-2.439
-6.147,-2.850
-7.196,-5.702
-6.032,-7.261
-3.703,-1.769
-2.261,0.238
-2.128,-1.923
-2.723,-2.883
-1.195,-2.333
1.304,-3.599
0.015,-5.696
-3.294,-2.196
-4.814,3.710
-3.847,3.825
1.678,3.199
6.629,10.264
