Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 25/09/2017		Session Time: 8:18:08 PM
Start Time: 00:00:00.000		End Time: 00:01:02.125

EEG-C,EEG-D
5.368,-1.332
1.737,4.330
-0.598,1.216
-3.818,-1.380
-5.409,-3.424
-5.235,-6.089
-3.379,-6.269
-2.350,-3.842
-4.119,-2.711
-3.120,-0.772
-0.109,3.082
-1.012,5.053
-4.494,5.095
-7.117,0.379
-6.558,-7.687
-2.660,-6.116
-2.063,1.020
-3.998,0.434
-3.772,-5.444
-5.030,-6.957
-7.269,-4.305
-7.082,-1.985
-8.558,-1.390
-8.195,-0.016
-5.250,0.162
-1.974,3.358
-1.226,6.942
-3.348,5.947
-3.953,2.364
-1.425,-0.170
-0.975,-2.232
-3.009,0.878
-4.247,2.798
-8.095,-4.072
-13.919,-8.126
-12.595,-4.701
-7.256,-6.008
-4.946,-8.739
-0.927,-4.408
2.290,1.871
-0.077,1.146
-2.345,-4.482
-3.036,-9.854
-3.109,-11.495
-3.226,-7.801
-3.950,-4.457
-4.144,-5.779
-4.540,-8.744
-5.177,-6.866
-7.207,-8.091
-9.446,-6.901
-1.919,-0.956
4.402,-5.964
-1.180,-14.033
-5.521,-7.648
-0.977,0.884
3.094,-3.155
3.758,-7.252
-0.636,-5.101
-3.705,-4.859
0.400,-4.921
-3.208,-8.831
-11.095,-10.543
-8.769,-6.589
-2.881,-5.522
-0.900,-6.834
-2.543,-10.375
-2.015,-10.457
-2.757,-4.583
-5.066,-1.217
-5.588,-4.822
-4.711,-8.082
-2.164,-6.453
1.537,-4.943
3.676,-0.151
2.220,3.230
1.470,2.506
1.405,2.953
0.154,3.669
-0.771,2.287
-0.950,0.281
-2.590,-1.810
-3.160,4.396
-1.206,9.456
-0.110,1.319
-0.115,-3.975
-5.814,-2.751
-11.372,-3.908
-7.820,-3.195
0.832,0.818
4.976,0.967
3.837,-2.169
-0.867,-2.774
-7.763,-4.533
-5.673,-3.663
-1.791,0.113
1.120,1.939
-0.776,1.291
-3.226,1.254
-0.278,-0.180
1.616,-1.313
-0.721,-0.306
-3.111,-1.098
1.565,-1.098
5.949,1.277
0.230,2.950
-4.925,5.610
-0.893,9.757
3.864,11.551
4.952,12.476
5.626,13.980
4.562,11.541
1.907,4.444
2.598,3.976
9.308,9.182
10.104,11.448
3.611,9.662
3.813,8.981
4.497,9.818
-2.269,9.277
-3.156,8.182
2.076,10.845
8.469,17.131
9.719,18.361
4.689,18.406
-0.034,15.512
5.437,12.754
12.130,17.333
10.627,24.153
7.020,25.797
3.238,19.256
-1.690,6.789
0.988,4.943
5.915,10.180
5.117,9.712
4.733,6.346
4.182,8.244
1.488,10.929
1.297,4.124
6.923,-0.789
9.509,1.482
5.671,3.822
6.615,6.206
9.053,5.996
5.074,0.192
-4.730,-5.183
-3.466,-0.133
7.024,8.158
7.654,9.647
2.511,8.889
4.782,9.048
5.563,7.025
-0.298,0.867
-1.342,-0.612
3.703,4.012
5.451,5.009
2.492,1.473
0.826,-0.103
3.877,0.362
5.074,-1.157
1.540,-0.522
-1.840,-0.626
-0.411,0.382
1.985,1.025
2.304,3.074
2.492,4.889
4.609,5.406
5.335,2.470
4.495,3.931
4.805,3.209
3.843,-1.626
6.741,2.132
7.513,9.636
0.231,8.777
-7.573,-0.581
-6.231,-4.690
5.355,4.378
10.658,8.264
5.252,0.495
-0.096,-2.855
-1.229,-2.219
-1.586,-4.614
-2.965,-3.201
-0.709,-1.212
2.023,-2.745
1.360,-6.166
-0.029,-6.829
-2.292,-3.916
-2.054,-2.266
1.622,-0.477
0.710,-4.222
0.428,-6.036
0.543,-3.209
2.036,-1.302
1.258,0.326
2.046,10.147
4.423,12.430
6.288,4.062
6.494,0.745
2.067,2.993
0.311,3.950
3.015,2.582
4.770,3.334
3.014,4.123
2.342,3.379
1.314,1.045
1.193,2.449
1.476,4.463
0.165,2.358
1.726,1.477
2.208,3.862
1.721,6.424
0.365,2.454
-0.453,-2.659
-0.324,-5.052
3.665,0.854
2.445,3.871
-2.008,0.343
-1.635,-0.651
-0.825,-0.262
2.086,1.712
4.262,1.704
4.218,2.803
2.956,3.381
-0.022,-3.393
0.527,-9.654
4.040,-2.483
3.498,4.198
1.275,2.037
1.416,-3.417
0.737,-4.314
4.297,5.251
6.191,6.155
0.853,1.616
-1.916,-0.897
-0.790,-2.583
-1.489,-5.568
-3.144,-5.927
-2.644,-0.740
-1.220,3.539
-2.932,4.087
-3.826,-2.094
0.597,-3.195
4.370,3.701
2.718,4.660
-2.541,1.578
-6.008,0.903
-5.405,-2.300
-3.569,-4.065
-2.889,-2.222
-1.882,2.541
-0.365,6.159
-1.241,1.682
-12.019,-15.554
-11.268,-19.384
1.707,-17.162
3.935,-23.104
6.236,-30.408
15.650,-31.322
18.414,-20.722
13.974,-3.151
12.135,7.897
8.258,7.119
3.118,5.416
0.304,7.569
2.550,6.884
3.816,4.029
0.856,1.404
-2.259,0.456
-1.350,2.454
4.345,5.645
0.527,-0.172
-6.161,-0.435
-6.302,6.139
-4.366,4.939
-2.388,2.355
-2.904,4.416
-3.489,10.118
-0.471,13.149
-0.257,9.446
-0.831,5.546
-1.477,0.306
-1.705,-2.471
-2.953,0.767
-4.834,2.938
-3.844,4.188
-2.955,4.877
-2.428,6.912
-2.974,6.947
-1.802,9.776
2.328,14.460
2.081,8.316
-3.055,-2.592
-2.021,-3.908
6.002,5.115
12.087,11.509
11.934,15.090
4.172,11.082
-2.265,2.773
-1.981,-0.215
-3.064,-0.110
-5.332,1.312
-2.221,6.355
0.817,9.818
-1.142,7.443
-7.074,4.682
-7.523,1.206
-0.306,2.486
5.612,7.962
2.699,5.088
-3.112,-2.731
-3.792,-3.097
0.373,-0.339
1.649,-1.897
0.001,-1.150
1.718,-0.907
1.001,-6.248
0.077,-7.160
4.088,-4.898
5.436,-1.659
-0.391,-4.663
-5.770,-12.299
-4.381,-12.939
3.273,-5.607
5.997,-4.204
1.387,-11.396
-4.700,-16.061
-8.550,-11.934
-9.098,-6.223
-5.760,-3.361
-3.276,0.569
-2.130,6.708
-2.942,4.548
-5.369,-0.013
-3.679,-1.419
-0.724,-1.439
-3.307,-2.567
-6.814,-5.576
-3.701,-2.810
-4.076,-0.480
-7.282,0.271
-4.109,4.504
0.462,5.630
-4.902,-1.393
-7.729,-3.893
-1.650,1.948
2.580,5.267
1.271,2.715
-3.724,-0.672
-5.281,0.833
-1.606,0.123
3.714,-0.315
2.433,-1.194
0.380,-2.696
1.111,-4.207
-0.305,-5.555
-1.734,-1.017
-0.183,5.568
0.504,7.423
1.788,12.801
4.405,11.024
2.421,1.290
0.657,-2.934
3.626,-0.199
4.939,3.804
0.690,3.254
3.005,0.351
5.040,2.127
0.539,4.946
-3.499,5.345
-2.525,2.625
-0.533,-1.887
1.618,-2.028
2.981,1.940
1.964,2.948
-0.667,0.434
-5.725,-0.603
-9.361,-1.015
-2.882,-6.122
6.285,-5.652
0.000,-7.152
-8.034,-6.906
-2.143,1.704
6.074,7.122
8.847,5.287
6.800,3.485
1.462,2.487
-0.501,6.400
2.928,10.802
1.361,3.645
-5.616,-5.125
-4.594,-4.957
3.642,-1.196
6.412,2.175
5.056,8.133
5.265,7.174
1.975,2.618
1.561,5.551
0.682,4.362
-1.364,-1.381
-0.963,-4.747
3.382,1.312
6.515,8.436
2.127,6.308
-4.650,0.243
-2.071,-0.535
8.435,5.844
11.584,10.074
0.339,8.192
-12.518,4.610
-12.708,7.256
-3.361,8.454
2.523,2.336
-0.843,1.316
-3.117,3.115
3.627,2.523
4.312,2.826
-6.420,-0.214
-8.874,-4.267
0.304,-2.149
0.662,-0.008
-6.348,-0.466
-5.551,-1.422
-0.419,-2.577
-0.039,-6.762
-1.640,-6.573
-0.257,0.934
1.036,1.100
-0.676,-6.317
-1.565,-10.514
2.033,-7.228
0.120,-7.341
-8.146,-12.744
-10.308,-13.277
-7.340,-10.839
-4.825,-9.158
-1.778,-5.859
-0.089,-4.885
1.387,-7.913
2.267,-10.540
1.736,-10.716
6.079,-2.792
3.015,-2.470
-6.005,-8.500
-7.848,-11.460
-4.908,-9.906
-2.883,-8.133
-1.237,-5.325
2.062,1.126
2.339,5.650
0.157,3.886
1.311,-0.343
-0.521,0.981
-1.201,2.826
1.911,2.900
0.917,4.698
-5.843,3.424
-6.251,-1.953
1.126,-8.233
1.584,-10.297
-2.581,-6.855
