Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 25/09/2017		Session Time: 9:19:38 PM
Start Time: 00:00:00.000		End Time: 00:01:01.438

EEG-C,EEG-D
-5.223,0.566
-10.876,-6.747
-5.502,0.542
-1.165,6.776
1.605,6.791
2.069,1.964
-0.789,1.128
-4.066,0.683
-5.398,-4.897
-0.963,-8.841
4.787,-5.185
3.493,-1.023
-4.817,-2.565
-9.302,-7.143
-4.004,-10.857
2.045,-12.738
3.907,-10.564
2.520,-5.277
-0.312,-10.910
-3.779,-19.587
-11.958,-20.390
-15.388,-19.287
-3.989,-17.539
4.496,-23.066
-0.935,-25.773
-7.463,-21.356
-10.695,-21.457
-12.764,-20.664
-13.312,-17.277
-10.927,-12.748
-3.901,-8.119
2.461,-5.973
2.557,-7.365
0.930,-10.238
1.066,-8.311
0.061,-2.656
5.860,-0.136
14.227,0.047
9.102,-1.324
-7.793,-6.143
-8.981,-8.179
-7.190,-9.425
-15.782,-16.124
-17.166,-23.012
-8.915,-23.169
-8.910,-19.816
-16.460,-18.359
-13.404,-19.095
-3.654,-18.264
-0.073,-15.722
-6.236,-21.811
-11.938,-27.513
-10.097,-24.968
-4.566,-23.402
0.024,-25.833
0.464,-28.155
1.917,-25.027
6.394,-14.774
8.606,-5.139
3.359,-4.801
-2.978,-7.177
-8.165,-9.582
-8.953,-9.394
-7.629,-8.113
-9.154,-7.623
-11.395,-9.615
-5.025,-11.338
-5.056,-10.889
-15.586,-12.306
-19.563,-9.101
-8.634,-2.326
-1.131,-6.162
-5.854,-18.192
-8.304,-18.422
-6.948,-8.706
-8.220,-4.357
-7.372,-7.522
-3.103,-11.842
-1.908,-13.803
-1.837,-13.461
4.100,-7.072
7.960,1.138
4.646,2.216
0.682,-4.097
0.356,-7.275
-3.966,-8.332
-3.323,-6.472
-1.176,-0.172
-3.990,1.176
-6.561,-2.181
-0.427,-4.230
6.688,-4.119
3.610,-1.620
-2.316,4.371
-3.834,6.451
-3.337,1.751
-5.263,1.093
-4.394,6.235
1.270,7.709
1.536,9.089
-1.073,4.937
-2.383,0.840
4.084,7.305
10.616,11.890
8.531,7.985
3.695,4.081
-0.335,2.529
-0.175,1.351
3.537,-0.682
4.783,-1.138
2.434,2.604
-4.412,3.369
-7.446,3.905
-5.905,2.783
-0.144,1.872
7.474,1.577
8.819,-2.358
4.439,-8.299
-0.315,-10.269
-2.881,-8.185
-7.197,-8.356
-7.843,-7.805
-2.308,-5.585
0.418,-3.776
0.883,-2.649
8.910,2.456
15.270,6.534
12.732,6.543
6.430,3.252
1.402,-1.481
2.231,-2.635
5.451,-2.352
1.180,-5.882
-10.154,-7.414
-12.964,-3.137
-2.975,0.954
2.122,1.315
0.251,0.575
-1.336,1.215
-2.254,0.542
-1.431,-1.383
-1.626,-0.407
-4.996,5.614
-6.839,6.896
-1.420,0.178
2.815,-2.519
-2.467,-3.158
-2.585,-1.502
7.077,3.580
11.864,7.238
7.285,6.402
-1.857,4.629
-6.337,4.405
-3.040,4.263
-0.133,6.739
-0.264,10.983
-0.566,8.781
-1.367,5.532
0.845,7.521
1.131,3.282
1.385,-4.636
3.416,-4.346
5.056,6.007
4.309,11.251
3.414,4.469
-0.872,-0.944
-4.960,2.653
-0.098,5.913
8.197,0.990
6.237,-1.053
3.085,4.548
5.391,6.503
8.106,3.757
7.773,-2.479
3.032,-7.428
2.399,-3.867
3.798,3.858
1.691,6.687
-2.158,4.750
-4.273,1.790
-0.784,3.759
2.571,5.500
1.795,4.498
1.673,1.147
2.813,-0.247
1.638,4.188
2.434,3.702
5.464,-1.856
7.508,-0.495
7.477,5.784
3.964,8.481
-2.938,3.391
-7.487,-4.012
-4.270,-1.745
4.430,5.382
9.031,9.482
8.581,12.846
6.660,12.141
2.117,10.568
-0.582,6.296
-0.823,-0.428
-0.449,-1.772
2.638,1.389
1.338,0.559
-2.517,0.952
-1.614,5.072
3.659,6.477
3.721,6.711
-3.488,4.252
-4.450,-0.494
-1.058,-0.109
-3.505,-0.868
-6.993,-5.575
-3.449,-5.015
5.216,2.157
12.908,7.027
11.397,3.833
-3.524,-3.965
-13.714,-10.451
-8.584,-10.569
-5.360,-7.780
-6.062,-6.112
-1.682,-0.224
3.020,2.305
1.053,-2.297
-1.667,-3.666
0.507,-4.366
6.608,-8.060
3.004,-10.073
-4.877,-9.890
-5.592,-9.028
-5.669,-7.254
-6.004,-6.306
0.280,-3.033
5.663,-0.823
0.213,-2.181
-4.105,-1.892
1.600,0.117
9.385,1.818
6.429,-0.957
-0.921,-6.945
-0.406,-5.531
3.872,3.017
0.617,8.668
-2.768,7.164
0.444,8.495
1.467,10.271
-2.662,5.050
0.651,3.735
9.043,4.853
5.588,2.924
-7.022,-3.309
-8.302,-6.937
4.624,-2.591
10.370,5.076
3.146,7.724
-5.060,3.220
-7.079,0.027
0.339,0.840
9.172,2.628
8.015,5.297
-0.434,7.756
-1.653,1.745
0.831,-2.475
-4.574,-2.028
-5.778,1.309
1.926,4.391
3.601,6.416
-4.062,4.193
-8.972,2.154
2.373,7.668
12.174,6.870
9.254,0.539
0.422,0.535
-3.919,2.632
-4.538,-0.423
-5.196,-2.968
-6.855,-4.950
-8.357,-9.953
-4.344,-10.203
1.563,-6.423
5.843,-7.125
13.793,-6.820
16.095,-3.175
6.624,-3.998
-0.512,-4.540
0.907,1.049
5.613,11.751
7.253,16.518
0.850,11.701
-2.409,7.047
-1.356,3.937
-0.899,3.657
-1.255,5.120
-2.396,11.047
-5.927,9.572
-7.170,1.099
0.404,-1.133
7.543,2.771
0.703,4.238
-8.150,4.506
-4.521,5.637
0.478,5.143
0.678,6.722
0.139,7.001
-0.991,4.372
0.621,5.427
-1.028,10.290
-5.936,8.962
-7.164,2.283
-3.876,-1.468
1.288,0.885
1.787,1.198
-2.036,-0.300
-3.897,3.019
-0.903,8.184
-1.622,8.283
-4.934,3.436
-3.639,-0.692
-0.029,0.628
1.056,-0.980
1.054,-4.336
-1.743,-3.169
-3.043,-3.395
2.413,-3.339
3.444,-1.951
0.092,-0.854
-3.309,-0.628
-4.744,0.138
-0.378,0.044
5.883,0.757
2.009,-2.506
-6.466,-8.720
-2.977,-7.373
-2.451,-2.770
-7.515,-0.414
-4.492,-2.744
1.312,-4.099
-0.357,-1.667
4.767,4.062
10.077,4.695
2.654,-1.601
-3.473,-3.498
-3.214,-4.524
-4.061,-7.835
-3.760,-10.823
-0.430,-10.210
3.313,-5.930
0.819,0.093
-6.122,-0.104
-5.859,-5.363
6.480,-6.591
11.277,-3.553
0.001,0.290
-9.152,2.256
-8.178,-0.281
-5.370,-3.633
-3.324,2.960
-2.592,7.119
