Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 25/09/2017		Session Time: 8:50:36 PM
Start Time: 00:00:00.000		End Time: 00:01:01.750

EEG-C,EEG-D
-2.812,-15.690
-2.555,-8.220
-1.652,-3.329
-3.424,-2.072
-1.185,2.074
0.599,-1.411
-3.726,-5.758
-1.427,-4.026
8.786,-0.939
11.319,-1.580
8.002,1.124
4.187,3.980
2.780,0.836
-1.456,-0.377
-1.444,0.871
0.298,-1.921
-5.301,-5.693
-11.109,-5.392
-12.163,-5.536
-13.803,-13.202
-11.451,-19.582
-2.670,-10.973
4.850,-0.415
7.672,-2.274
3.532,-6.059
-5.344,-2.337
-8.529,-4.347
-4.378,-12.707
-0.089,-12.350
2.274,1.657
3.437,10.703
4.883,6.156
3.918,0.506
-0.942,-1.139
-3.910,-2.144
-4.376,-8.276
-0.818,-12.364
2.435,-5.927
-1.314,1.197
-0.936,3.919
7.971,6.213
11.080,4.538
0.189,-3.315
-8.476,-8.633
-3.014,-3.458
4.065,2.192
2.568,-1.225
0.964,-1.152
6.127,5.688
9.733,9.805
7.660,5.490
4.923,4.695
1.644,7.631
-2.429,1.154
-5.709,-5.335
-7.089,-2.684
-7.114,-3.815
-3.273,-11.089
5.284,-19.147
15.554,-22.972
18.823,-24.900
16.031,-25.479
13.784,-20.580
12.744,-6.780
9.713,4.215
9.138,12.041
12.673,18.225
10.329,15.815
3.912,8.773
4.161,3.553
4.505,4.475
-2.799,7.440
-9.026,6.754
-4.260,6.200
1.306,2.985
-0.160,-0.808
-4.528,-1.644
-4.316,2.979
0.852,5.451
-0.349,0.175
-5.174,-3.213
-7.892,-5.523
-7.316,-8.417
-5.249,-9.108
-3.937,-8.313
-1.994,-6.508
2.441,-4.443
2.426,-3.267
-2.124,-3.542
-3.382,-4.138
-1.486,-7.188
-0.203,-10.258
0.340,-7.841
0.134,-1.250
-1.566,-0.087
-3.810,-7.148
-3.162,-10.690
1.566,-5.506
1.651,-0.439
-0.413,-1.582
-0.286,-5.582
-0.225,-8.418
2.672,-5.225
6.474,0.357
6.693,4.019
4.376,3.780
6.112,3.736
5.610,3.272
1.266,-1.245
-0.992,-2.571
-8.062,-1.464
-16.202,-0.250
-13.168,-2.453
-2.575,-2.800
4.541,0.543
0.747,1.189
-7.621,-4.365
-8.591,-11.753
-3.507,-13.926
0.769,-5.673
3.560,2.775
6.916,5.178
6.286,-0.864
4.042,-6.445
4.194,-3.494
4.541,-1.658
3.837,-1.623
2.823,0.936
0.688,0.204
-1.900,-4.350
-1.618,-7.101
-0.590,-1.707
-0.274,4.222
0.723,3.392
6.337,4.141
15.374,8.358
15.943,8.394
8.198,5.295
9.553,8.150
7.912,4.615
-10.877,-6.941
-22.199,-12.744
-11.109,-4.422
3.393,3.795
-0.528,-1.239
-5.866,-3.113
3.217,2.890
8.173,4.732
-5.835,-3.440
-13.455,-7.466
-3.960,-2.778
7.570,1.863
9.899,1.674
2.883,-0.547
-3.506,-2.621
-0.617,-0.504
2.919,3.866
2.219,7.166
3.055,10.272
3.062,7.374
-2.462,2.861
-1.788,3.384
3.551,4.780
2.036,0.447
-1.689,-4.177
-1.860,-1.591
1.124,3.452
1.864,4.636
1.416,4.364
2.248,5.953
0.395,3.756
-6.623,-4.292
-5.247,-2.920
0.394,2.362
