Export Channel Data with rate of 256 samples per second.

Client: 1225010 - mike ma	Channel Set: PI 2 EEG & Coherence.chs
Session Date: 25/09/2017		Session Time: 8:38:10 PM
Start Time: 00:00:00.000		End Time: 00:01:00.938

EEG-C,EEG-D
1.259,-0.604
2.247,2.819
2.199,12.406
2.228,12.096
1.484,2.279
0.759,2.962
-0.619,3.828
-2.141,-1.631
-0.148,1.396
2.651,8.924
4.126,10.572
4.758,3.381
1.739,-4.155
-2.943,-3.584
-3.174,3.048
2.920,7.052
7.311,4.448
4.474,2.729
2.555,0.576
3.887,-3.581
0.779,-3.150
-4.839,-0.048
-3.924,-4.267
1.851,-9.079
3.795,-5.090
-0.651,-0.414
-5.799,-2.714
-5.698,-5.679
-1.461,-2.740
-0.963,-0.432
-3.140,-2.289
-1.821,-5.757
1.463,-5.045
3.572,2.162
1.118,3.000
-3.722,-2.253
-7.406,-5.810
-4.759,-3.928
0.228,-0.949
-0.107,0.308
-3.270,-1.792
-7.188,0.501
-4.350,2.521
1.989,-1.256
-0.969,-5.846
-7.326,-14.580
-4.778,-22.016
1.021,-25.569
0.821,-33.122
-2.155,-41.877
-0.920,-38.436
3.776,-17.859
4.960,-4.411
-1.751,-7.343
-9.304,-10.313
-15.237,-15.980
-17.542,-21.534
-17.368,-24.896
-16.622,-23.239
-14.121,-13.671
-10.636,-6.313
-11.246,-10.653
-15.200,-13.862
-15.656,-8.577
-10.082,-2.145
-7.263,-5.467
-10.179,-11.636
-12.868,-11.331
-13.847,-3.530
-12.265,-0.930
-6.527,-2.463
0.012,0.045
1.659,-3.048
-2.846,-5.636
-8.935,-2.368
-12.427,-2.835
-10.260,-7.875
-7.169,-7.582
-6.608,-2.143
-7.908,-3.844
-6.975,-10.270
-1.143,-6.872
1.301,4.458
-2.610,1.887
-5.057,-4.885
-1.340,-3.974
2.767,-4.591
2.587,-6.621
-0.312,-6.484
-2.526,-1.289
-2.022,0.847
-1.271,2.490
-2.797,3.399
-3.508,-1.215
-2.853,-7.540
-3.044,-8.843
-4.110,1.211
-3.417,6.965
-1.766,-2.106
-1.805,-8.014
-4.587,-6.142
-7.660,-3.596
-4.605,-2.925
0.488,-6.727
0.202,-6.198
-2.806,-2.503
-2.709,-3.065
-2.437,-1.955
-4.954,2.965
-2.859,2.491
1.486,2.445
-1.307,-2.185
-6.512,-9.751
-5.042,-10.673
1.132,-4.081
4.089,3.469
2.821,7.362
1.035,11.555
0.509,14.724
1.519,10.397
4.612,7.028
4.585,6.571
1.347,5.117
2.848,5.611
2.260,5.182
-2.513,2.113
-5.324,1.311
-3.878,4.470
-0.596,11.841
0.232,13.495
2.907,12.170
7.084,10.258
5.286,7.481
1.223,5.230
-1.618,3.675
-4.654,7.045
-4.870,3.991
-0.159,-6.286
2.063,-8.498
-0.610,-1.050
1.577,5.878
6.475,5.721
4.683,1.986
1.022,-0.498
2.735,0.631
4.869,5.230
0.290,7.965
-5.153,7.266
-3.831,9.569
-0.545,9.102
1.665,0.555
3.617,-3.807
9.146,2.920
14.277,9.964
7.687,8.599
-1.897,2.293
-3.620,0.037
-4.329,2.597
-7.429,4.090
-7.051,-0.852
-1.822,-1.027
